index,year,week,deaths,year.month,n_days,deaths.s,pop.80plus,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,counter
2013.27,2013,27,1340,2013.07,0,1340,702820,22.21,12.43,0,0,2.210000000000001,0.0019066048205799494,4
2013.28,2013,28,1300,2013.07,0,1300,702820,21.41,11.03,0,0,1.4100000000000001,0.0018496912438462196,4
2013.29,2013,29,1310,2013.07,0,1310,702820,26.3,13.57,0,0,6.300000000000001,0.001863919638029652,4
2013.30,2013,30,1452,2013.07,0,1452,702820,27.97,14.9,0,0,7.969999999999999,0.002065962835434393,4
2013.31,2013,31,1312,2013.08,0,1312,702820,25.94,16,0,0,5.940000000000001,0.0018667653168663386,4
2013.32,2013,32,1267,2013.08,0,1267,702820,22.2,11.64,0,0,2.1999999999999993,0.0018027375430408924,4
2013.33,2013,33,1313,2013.08,0,1313,702820,22.24,11.51,0,0,2.2399999999999984,0.0018681881562846816,4
2013.34,2013,34,1262,2013.08,0,1262,702820,22.86,11.73,0,0,2.8599999999999994,0.001795623345949176,4
2013.35,2013,35,1289,2013.09,0,1289,702820,22.69,9.73,0,0,2.6900000000000013,0.0018340400102444439,4
2013.36,2013,36,1296,2013.09,0,1296,702820,23.69,13.14,0,0,3.6900000000000013,0.0018439998861728465,4
2013.37,2013,37,1208,2013.09,0,1208,702820,17.94,9.9,0,0,0,0.001718790017358641,4
2013.38,2013,38,1277,2013.09,0,1277,702820,16.66,9.04,0,0,0,0.0018169659372243249,4
2013.39,2013,39,1216,2013.09,0,1216,702820,17.89,8.63,0,0,0,0.001730172732705387,4
2013.40,2013,40,1357,2013.10,0,1357,702820,17.86,7.33,0,0,0,0.0019307930906917845,4
2013.41,2013,41,1385,2013.10,0,1385,702820,13.34,6.37,0,0,0,0.0019706325944053955,4
2013.42,2013,42,1283,2013.10,0,1283,702820,14.6,7.56,0,0,0,0.0018255029737343843,4
2013.43,2013,43,1435,2013.10,0,1435,702820,18.3,11.53,0,0,0,0.0020417745653225575,4
2013.44,2013,44,1272,2013.11,0,1272,702820,13.44,8.33,0,0,0,0.0018098517401326085,4
2013.45,2013,45,1340,2013.11,0,1340,702820,11.79,5.8,0,0,0,0.0019066048205799494,4
2013.46,2013,46,1308,2013.11,0,1308,702820,9.11,2.41,0.5899999999999999,0,0,0.0018610739591929655,4
2013.47,2013,47,1306,2013.11,0,1306,702820,6.99,1.23,1.77,0,0,0.001858228280356279,4
2013.48,2013,48,1464,2013.12,0,1464,702820,8.9,3.13,0,0,0,0.0020830369084545116,4
2013.49,2013,49,1395,2013.12,0,1395,702820,7.87,1.59,1.41,0,0,0.0019848609885888277,4
2013.50,2013,50,1409,2013.12,0,1409,702820,7.39,2.24,0.7599999999999998,0,0,0.0020047807404456335,4
2013.51,2013,51,1473,2013.12,0,1473,702820,9.7,5.54,0,0,0,0.0020958424632196012,4
2013.52,2013,52,1886,2013.12,2,1466.888888888889,702820,9.29,3.67,0,0,0,0.0026834751429953615,4
2014.1,2014,1,1085,2014.01,-2,1519,717089,9.51,4.74,0,0,0,0.0015130618375124984,5
2014.2,2014,2,1557,2014.01,0,1557,717089,10.24,5.04,0,0,0,0.002171278600006415,5
2014.3,2014,3,1524,2014.01,0,1524,717089,8.14,4.13,0,0,0,0.002125259207713408,5
2014.4,2014,4,1524,2014.01,0,1524,717089,5.81,2.16,0.8399999999999999,0,0,0.002125259207713408,5
2014.5,2014,5,1586,2014.02,0,1586,717089,6.33,0.6,2.4,0,0,0.0022117198841426935,5
2014.6,2014,6,1580,2014.02,0,1580,717089,9.21,3.64,0,0,0,0.0022033527219076014,5
2014.7,2014,7,1537,2014.02,0,1537,717089,9.27,3.13,0,0,0,0.0021433880592227742,5
2014.8,2014,8,1528,2014.02,0,1528,717089,10.26,3.97,0,0,0,0.002130837315870136,5
2014.9,2014,9,1564,2014.03,0,1564,717089,10.09,3.39,0,0,0,0.0021810402892806892,5
2014.10,2014,10,1561,2014.03,0,1561,717089,13.6,0.66,2.34,0,0,0.0021768567081631427,5
2014.11,2014,11,1511,2014.03,0,1511,717089,14.57,3.8,0,0,0,0.0021071303562040416,5
2014.12,2014,12,1478,2014.03,0,1478,717089,12.94,5.34,0,0,0,0.002061110963911035,5
2014.13,2014,13,1491,2014.03,0,1491,717089,14.53,1.56,1.44,0,0,0.002079239815420401,5
2014.14,2014,14,1493,2014.04,0,1493,717089,19.37,7.26,0,0,0,0.002082028869498765,5
2014.15,2014,15,1473,2014.04,0,1473,717089,15.63,7.21,0,0,0,0.0020541383287151246,5
2014.16,2014,16,1440,2014.04,0,1440,717089,14.81,4.6,0,0,0,0.002008118936422118,5
2014.17,2014,17,1419,2014.04,0,1419,717089,19,8.2,0,0,0,0.001978833868599295,5
2014.18,2014,18,1377,2014.05,0,1377,717089,15.74,6.97,0,0,0,0.0019202637329536502,5
2014.19,2014,19,1378,2014.05,0,1378,717089,15.6,9.2,0,0,0,0.001921658259992832,5
2014.20,2014,20,1372,2014.05,0,1372,717089,17.23,5.07,0,0,0,0.00191329109775774,5
2014.21,2014,21,1411,2014.05,0,1411,717089,22.5,11.9,0,0,2.5,0.001967677652285839,5
2014.22,2014,22,1357,2014.06,0,1357,717089,17.3,8.79,0,0,0,0.0018923731921700097,5
2014.23,2014,23,1351,2014.06,0,1351,717089,21.79,9.21,0,0,1.7899999999999991,0.0018840060299349175,5
2014.24,2014,24,1345,2014.06,0,1345,717089,22.7,12.46,0,0,2.6999999999999993,0.0018756388676998252,5
2014.25,2014,25,1306,2014.06,0,1306,717089,18.96,9.33,0,0,0,0.0018212523131717262,5
2014.26,2014,26,1339,2014.06,0,1339,717089,20.81,11.37,0,0,0.8099999999999987,0.001867271705464733,5
2014.27,2014,27,1432,2014.07,0,1432,717089,23.01,10.33,0,0,3.0100000000000016,0.0019969627201086616,5
2014.28,2014,28,1393,2014.07,0,1393,717089,22.47,14.7,0,0,2.469999999999999,0.0019425761655805626,5
2014.29,2014,29,1370,2014.07,0,1370,717089,27.2,15.6,0,0,7.199999999999999,0.001910502043679376,5
2014.30,2014,30,1437,2014.07,0,1437,717089,25.21,17.79,0,0,5.210000000000001,0.002003935355304572,5
2014.31,2014,31,1333,2014.08,0,1333,717089,25.16,14.51,0,0,5.16,0.001858904543229641,5
2014.32,2014,32,1384,2014.08,0,1384,717089,22.83,13.14,0,0,2.8299999999999983,0.0019300254222279242,5
2014.33,2014,33,1298,2014.08,0,1298,717089,19.71,12.89,0,0,0,0.00181009609685827,5
2014.34,2014,34,1304,2014.08,0,1304,717089,17.34,8.77,0,0,0,0.0018184632590933622,5
2014.35,2014,35,1434,2014.09,0,1434,717089,19.19,10.49,0,0,0,0.0019997517741870254,5
2014.36,2014,36,1377,2014.09,0,1377,717089,21.71,11.43,0,0,1.7100000000000009,0.0019202637329536502,5
2014.37,2014,37,1325,2014.09,0,1325,717089,20.1,9.9,0,0,0.10000000000000142,0.0018477483269161848,5
2014.38,2014,38,1394,2014.09,0,1394,717089,23.64,12.1,0,0,3.6400000000000006,0.0019439706926197445,5
2014.39,2014,39,1309,2014.09,0,1309,717089,18.73,8.37,0,0,0,0.0018254358942892722,5
2014.40,2014,40,1387,2014.10,0,1387,717089,19.8,11.51,0,0,0,0.0019342090033454703,5
2014.41,2014,41,1406,2014.10,0,1406,717089,16.57,9.09,0,0,0,0.001960705017089929,5
2014.42,2014,42,1398,2014.10,0,1398,717089,18.83,12.1,0,0,0,0.0019495488007764726,5
2014.43,2014,43,1350,2014.10,0,1350,717089,14.87,9.59,0,0,0,0.0018826115028957354,5
2014.44,2014,44,1380,2014.11,0,1380,717089,15.99,10.14,0,0,0,0.0019244473140711963,5
2014.45,2014,45,1433,2014.11,0,1433,717089,11.34,6.1,0,0,0,0.0019983572471478435,5
2014.46,2014,46,1520,2014.11,0,1520,717089,11.94,5.83,0,0,0,0.0021196810995566797,5
2014.47,2014,47,1491,2014.11,0,1491,717089,10.29,6,0,0,0,0.002079239815420401,5
2014.48,2014,48,1504,2014.12,0,1504,717089,7.59,1.84,1.16,0,0,0.0020973686669297676,5
2014.49,2014,49,1551,2014.12,0,1551,717089,3.91,-1.14,4.14,1.14,0,0.0021629114377713227,5
2014.50,2014,50,1738,2014.12,0,1738,717089,6.91,1.86,1.14,0,0,0.0024236879940983617,5
2014.51,2014,51,1723,2014.12,0,1723,717089,10.09,5.3,0,0,0,0.0024027700885106314,5
2014.52,2014,52,2472,2014.12,3,1730.4,717089,7.86,2.44,0.56,0,0,0.003447270840857969,5
2015.1,2015,1,1148,2015.01,-3,2009,734976,6.91,2.1,0.8999999999999999,0,0,0.0015619557645419715,6
2015.2,2015,2,2028,2015.01,0,2028,734976,8.6,3.37,0,0,0,0.0027592737722048066,6
2015.3,2015,3,2060,2015.01,0,2060,734976,7.86,3.17,0,0,0,0.0028028126088470917,6
2015.4,2015,4,1993,2015.01,0,1993,734976,2.61,-2.29,5.29,2.29,0,0.0027116531696273075,6
2015.5,2015,5,2003,2015.02,0,2003,734976,6.03,0.86,2.14,0,0,0.0027252590560780214,6
2015.6,2015,6,1928,2015.02,0,1928,734976,4.91,-1.79,4.79,1.79,0,0.002623214907697666,6
2015.7,2015,7,1951,2015.02,0,1951,734976,7.3,1.81,1.19,0,0,0.0026545084465343085,6
2015.8,2015,8,1997,2015.02,0,1997,734976,7.4,-1.37,4.37,1.37,0,0.0027170955242075932,6
2015.9,2015,9,1907,2015.03,0,1907,734976,9.1,2.39,0.6099999999999999,0,0,0.0025946425461511667,6
2015.10,2015,10,1885,2015.03,0,1885,734976,10.34,3.01,0,0,0,0.002564709595959596,6
2015.11,2015,11,1749,2015.03,0,1749,734976,9.44,1,2,0,0,0.002379669540229885,6
2015.12,2015,12,1708,2015.03,0,1708,734976,11.31,0.46,2.54,0,0,0.0023238854057819574,6
2015.13,2015,13,1779,2015.03,0,1779,734976,9.56,0.97,2.0300000000000002,0,0,0.0024204871995820274,6
2015.14,2015,14,1581,2015.04,0,1581,734976,9.73,3.24,0,0,0,0.0021510906478578893,6
2015.15,2015,15,1626,2015.04,0,1626,734976,15.13,2.2,0.7999999999999998,0,0,0.0022123171368861024,6
2015.16,2015,16,1603,2015.04,0,1603,734976,15.96,3.97,0,0,0,0.00218102359804946,6
2015.17,2015,17,1569,2015.04,0,1569,734976,15.91,4.51,0,0,0,0.0021347635841170325,6
2015.18,2015,18,1433,2015.05,0,1433,734976,14.2,2.16,0.8399999999999999,0,0,0.0019497235283873215,6
2015.19,2015,19,1520,2015.05,0,1520,734976,18.27,8.2,0,0,0,0.0020680947405085338,6
2015.20,2015,20,1473,2015.05,0,1473,734976,17.63,6.94,0,0,0,0.002004147074190178,6
2015.21,2015,21,1424,2015.05,0,1424,734976,16.47,5.91,0,0,0,0.0019374782305816788,6
2015.22,2015,22,1426,2015.06,0,1426,734976,16.31,6.91,0,0,0,0.0019401994078718217,6
2015.23,2015,23,1422,2015.06,0,1422,734976,20.44,7.6,0,0,0.4400000000000013,0.001934757053291536,6
2015.24,2015,24,1457,2015.06,0,1457,734976,20.74,10.4,0,0,0.7399999999999984,0.0019823776558690353,6
2015.25,2015,25,1370,2015.06,0,1370,734976,17.8,8.71,0,0,0,0.001864006443747823,6
2015.26,2015,26,1362,2015.06,0,1362,734976,20.84,10.37,0,0,0.8399999999999999,0.0018531217345872518,6
2015.27,2015,27,1568,2015.07,0,1568,734976,29.67,15.17,0,0,9.670000000000002,0.002133402995471961,6
2015.28,2015,28,1434,2015.07,0,1434,734976,22.64,11.8,0,0,2.6400000000000006,0.001951084117032393,6
2015.29,2015,29,1329,2015.07,0,1329,734976,22.19,14.37,0,0,2.1900000000000013,0.0018082223092998955,6
2015.30,2015,30,1342,2015.07,0,1342,734976,22.01,12.89,0,0,2.0100000000000016,0.0018259099616858238,6
2015.31,2015,31,1301,2015.08,0,1301,734976,19.99,9.16,0,0,0,0.0017701258272378962,6
2015.32,2015,32,1300,2015.08,0,1300,734976,25.6,12.24,0,0,5.600000000000001,0.0017687652385928248,6
2015.33,2015,33,1395,2015.08,0,1395,734976,23.73,14.99,0,0,3.7300000000000004,0.001898021159874608,6
2015.34,2015,34,1373,2015.08,0,1373,734976,22.44,13,0,0,2.4400000000000013,0.0018680882096830372,6
2015.35,2015,35,1313,2015.08,0,1313,734976,22.36,12.81,0,0,2.3599999999999994,0.001786452890978753,6
2015.36,2015,36,1353,2015.09,0,1353,734976,18.91,10.57,0,0,0,0.0018408764367816091,6
2015.37,2015,37,1372,2015.09,0,1372,734976,18.8,9.97,0,0,0,0.001866727621037966,6
2015.38,2015,38,1445,2015.09,0,1445,734976,17.9,10.01,0,0,0,0.0019660505921281785,6
2015.39,2015,39,1406,2015.09,0,1406,734976,17.16,7.79,0,0,0,0.0019129876349703936,6
2015.40,2015,40,1439,2015.10,0,1439,734976,17.54,5.07,0,0,0,0.00195788706025775,6
2015.41,2015,41,1441,2015.10,0,1441,734976,15.73,7.21,0,0,0,0.0019606082375478928,6
2015.42,2015,42,1480,2015.10,0,1480,734976,8.63,3.51,0,0,0,0.0020136711947056777,6
2015.43,2015,43,1489,2015.10,0,1489,734976,13.51,6.01,0,0,0,0.00202591649251132,6
2015.44,2015,44,1570,2015.11,0,1570,734976,15.33,5.29,0,0,0,0.0021361241727621038,6
2015.45,2015,45,1402,2015.11,0,1402,734976,16.47,8.1,0,0,0,0.001907545280390108,6
2015.46,2015,46,1381,2015.11,0,1381,734976,14.46,10.84,0,0,0,0.0018789729188436084,6
2015.47,2015,47,1488,2015.11,0,1488,734976,11.33,6.71,0,0,0,0.0020245559038662487,6
2015.48,2015,48,1427,2015.11,0,1427,734976,8.54,2.2,0.7999999999999998,0,0,0.0019415599965168931,6
2015.49,2015,49,1480,2015.12,0,1480,734976,11.76,7.7,0,0,0,0.0020136711947056777,6
2015.50,2015,50,1509,2015.12,0,1509,734976,10.6,5.57,0,0,0,0.002053128265412748,6
2015.51,2015,51,1575,2015.12,0,1575,734976,12.59,9.06,0,0,0,0.0021429271159874607,6
2015.52,2015,52,2318,2015.12,4,1475.090909090909,734976,13.49,8.6,0,0,0,0.0031538444792755136,6
2016.1,2016,1,2495,2016.01,3,1746.5,748748,7.5,3,0,0,0,0.003332229268058145,7
2016.2,2016,2,1767,2016.01,0,1767,748748,5.54,0.34,2.66,0,0,0.0023599395257149266,7
2016.3,2016,3,1748,2016.01,0,1748,748748,4.66,-2.44,5.4399999999999995,2.44,0,0.002334563831890035,7
2016.4,2016,4,1881,2016.01,0,1881,748748,11.11,5.93,0,0,0,0.002512193688664277,7
2016.5,2016,5,1702,2016.02,0,1702,748748,10.09,6.14,0,0,0,0.0022731279415771394,7
2016.6,2016,6,1695,2016.02,0,1695,748748,6.9,1.04,1.96,0,0,0.002263779001746916,7
2016.7,2016,7,1686,2016.02,0,1686,748748,7.04,-0.11,3.11,0.11,0,0.002251758936250915,7
2016.8,2016,8,1912,2016.02,0,1912,748748,7.07,-0.17,3.17,0.17,0,0.002553596136483837,7
2016.9,2016,9,1781,2016.02,0,1781,748748,7.09,-1.96,4.96,1.96,0,0.0023786374053753733,7
2016.10,2016,10,1822,2016.03,0,1822,748748,8.84,-1.23,4.23,1.23,0,0.002433395481523824,7
2016.11,2016,11,1693,2016.03,0,1693,748748,9.09,1.27,1.73,0,0,0.0022611078760811382,7
2016.12,2016,12,1688,2016.03,0,1688,748748,11.03,4.19,0,0,0,0.002254430061916693,7
2016.13,2016,13,1676,2016.03,0,1676,748748,13.46,5.34,0,0,0,0.0022384033079220246,7
2016.14,2016,14,1716,2016.04,0,1716,748748,13.33,5.06,0,0,0,0.002291825821237586,7
2016.15,2016,15,1543,2016.04,0,1543,748748,14.84,4.87,0,0,0,0.002060773451147783,7
2016.16,2016,16,1506,2016.04,0,1506,748748,12.51,2.91,0.08999999999999986,0,0,0.0020113576263308883,7
2016.17,2016,17,1572,2016.04,0,1572,748748,10.23,2.03,0.9700000000000002,0,0,0.0020995047733015646,7
2016.18,2016,18,1536,2016.05,0,1536,748748,20.19,5.63,0,0,0.19000000000000128,0.0020514245113175595,7
2016.19,2016,19,1640,2016.05,0,1640,748748,20.63,11.36,0,0,0.629999999999999,0.002190323045938019,7
2016.20,2016,20,1544,2016.05,0,1544,748748,18.39,8.86,0,0,0,0.0020621090139806716,7
2016.21,2016,21,1528,2016.05,0,1528,748748,17.97,9.91,0,0,0,0.002040740008654447,7
2016.22,2016,22,1471,2016.05,0,1471,748748,22.37,14.14,0,0,2.370000000000001,0.001964612927179772,7
2016.23,2016,23,1452,2016.06,0,1452,748748,22.44,12.43,0,0,2.4400000000000013,0.0019392372333548805,7
2016.24,2016,24,1413,2016.06,0,1413,748748,19.06,11.33,0,0,0,0.001887150282872208,7
2016.25,2016,25,1416,2016.06,0,1416,748748,21.5,13.81,0,0,1.5,0.0018911569713708752,7
2016.26,2016,26,1383,2016.06,0,1383,748748,19.77,11.99,0,0,0,0.0018470833978855368,7
2016.27,2016,27,1482,2016.07,0,1482,748748,22.09,11.91,0,0,2.09,0.0019793041183415517,7
2016.28,2016,28,1496,2016.07,0,1496,748748,21.03,12.71,0,0,1.0300000000000011,0.001998001998001998,7
2016.29,2016,29,1483,2016.07,0,1483,748748,27.6,15.76,0,0,7.600000000000001,0.0019806396811744404,7
2016.30,2016,30,1380,2016.07,0,1380,748748,21.89,14.24,0,0,1.8900000000000006,0.00184307670938687,7
2016.31,2016,31,1326,2016.08,0,1326,748748,21.27,13.14,0,0,1.2699999999999996,0.0017709563164108619,7
2016.32,2016,32,1363,2016.08,0,1363,748748,19.7,10.94,0,0,0,0.0018203721412277563,7
2016.33,2016,33,1378,2016.08,0,1378,748748,22.47,11.23,0,0,2.469999999999999,0.0018404055837210917,7
2016.34,2016,34,1430,2016.08,0,1430,748748,26.87,16.26,0,0,6.870000000000001,0.0019098548510313217,7
2016.35,2016,35,1380,2016.08,0,1380,748748,22.77,11.01,0,0,2.7699999999999996,0.00184307670938687,7
2016.36,2016,36,1388,2016.09,0,1388,748748,24.53,11.94,0,0,4.530000000000001,0.0018537612120499822,7
2016.37,2016,37,1461,2016.09,0,1461,748748,26.17,15.06,0,0,6.170000000000002,0.0019512572988508818,7
2016.38,2016,38,1281,2016.09,0,1281,748748,21.43,8.61,0,0,1.4299999999999997,0.0017108559889308552,7
2016.39,2016,39,1437,2016.09,0,1437,748748,18.69,10.39,0,0,0,0.0019192037908615448,7
2016.40,2016,40,1435,2016.10,0,1435,748748,15.19,6.87,0,0,0,0.0019165326651957668,7
2016.41,2016,41,1535,2016.10,0,1535,748748,13.56,5.87,0,0,0,0.0020500889484846704,7
2016.42,2016,42,1461,2016.10,0,1461,748748,12.54,3.51,0,0,0,0.0019512572988508818,7
2016.43,2016,43,1646,2016.10,0,1646,748748,13.07,6.57,0,0,0,0.0021983364229353534,7
2016.44,2016,44,1522,2016.10,0,1522,748748,11.93,3.36,0,0,0,0.002032726631657113,7
2016.45,2016,45,1606,2016.11,0,1606,748748,5.19,-0.97,3.9699999999999998,0.97,0,0.002144913909619792,7
2016.46,2016,46,1607,2016.11,0,1607,748748,10.61,4.79,0,0,0,0.002146249472452681,7
2016.47,2016,47,1637,2016.11,0,1637,748748,9.81,2.44,0.56,0,0,0.002186316357439352,7
2016.48,2016,48,1638,2016.11,0,1638,748748,6.6,-3.54,6.54,3.54,0,0.0021876519202722413,7
2016.49,2016,49,1650,2016.12,0,1650,748748,8.26,2.41,0.5899999999999999,0,0,0.0022036786742669094,7
2016.50,2016,50,1741,2016.12,0,1741,748748,8.17,3.51,0,0,0,0.002325214892059812,7
2016.51,2016,51,1713,2016.12,0,1713,748748,7.41,2.91,0.08999999999999986,0,0,0.0022878191327389188,7
2016.52,2016,52,1607,2016.12,-1,1874.8333333333333,748748,4.47,-0.29,3.29,0.29,0,0.002146249472452681,7
2017.1,2017,1,2467,2017.01,1,2158.625,764275,4.81,-1.13,4.13,1.13,0,0.0032278957181642734,8
2017.2,2017,2,2226,2017.01,0,2226,764275,6.5,1.51,1.49,0,0,0.002912564194825161,8
2017.3,2017,3,2165,2017.01,0,2165,764275,2.5,-5.44,8.440000000000001,5.44,0,0.002832749991822315,8
2017.4,2017,4,2223,2017.01,0,2223,764275,3.73,-1.69,4.6899999999999995,1.69,0,0.00290863890615289,8
2017.5,2017,5,2112,2017.01,0,2112,764275,8.31,2.7,0.2999999999999998,0,0,0.002763403225278859,8
2017.6,2017,6,2045,2017.02,0,2045,764275,1.8,-1.57,4.57,1.57,0,0.002675738444931471,8
2017.7,2017,7,2074,2017.02,0,2074,764275,9.71,2.21,0.79,0,0,0.0027136829020967582,8
2017.8,2017,8,1975,2017.02,0,1975,764275,10.21,5.1,0,0,0,0.0025841483759118117,8
2017.9,2017,9,1917,2017.02,0,1917,764275,9.61,3.73,0,0,0,0.0025082594615812373,8
2017.10,2017,10,1732,2017.03,0,1732,764275,11.61,1.6,1.4,0,0,0.002266199993457852,8
2017.11,2017,11,1622,2017.03,0,1622,764275,13.57,4.19,0,0,0,0.002122272742141245,8
2017.12,2017,12,1547,2017.03,0,1547,764275,12.74,2.89,0.10999999999999988,0,0,0.002024140525334467,8
2017.13,2017,13,1558,2017.03,0,1558,764275,18.06,6.11,0,0,0,0.0020385332504661282,8
2017.14,2017,14,1529,2017.04,0,1529,764275,15.1,3.7,0,0,0,0.0020005887933008406,8
2017.15,2017,15,1543,2017.04,0,1543,764275,12.91,5.53,0,0,0,0.0020189068071047723,8
2017.16,2017,16,1495,2017.04,0,1495,764275,11.54,1.86,1.14,0,0,0.001956102188348435,8
2017.17,2017,17,1569,2017.04,0,1569,764275,12.61,1.53,1.47,0,0,0.002052925975597789,8
2017.18,2017,18,1540,2017.05,0,1540,764275,14.79,7.06,0,0,0,0.0020149815184325012,8
2017.19,2017,19,1570,2017.05,0,1570,764275,18.27,5.3,0,0,0,0.0020542344051552126,8
2017.20,2017,20,1566,2017.05,0,1566,764275,21.59,10.4,0,0,1.5899999999999999,0.002049000686925518,8
2017.21,2017,21,1540,2017.05,0,1540,764275,25.14,11.16,0,0,5.140000000000001,0.0020149815184325012,8
2017.22,2017,22,1484,2017.05,0,1484,764275,23.6,11.84,0,0,3.6000000000000014,0.001941709463216774,8
2017.23,2017,23,1457,2017.06,0,1457,764275,21.64,11.31,0,0,1.6400000000000006,0.0019063818651663342,8
2017.24,2017,24,1449,2017.06,0,1449,764275,22.63,11.46,0,0,2.629999999999999,0.0018959144287069446,8
2017.25,2017,25,1409,2017.06,0,1409,764275,25.47,15.33,0,0,5.469999999999999,0.0018435772464099965,8
2017.26,2017,26,1471,2017.06,0,1471,764275,21.06,12.33,0,0,1.0599999999999987,0.001924699878970266,8
2017.27,2017,27,1480,2017.07,0,1480,764275,24.31,11.66,0,0,4.309999999999999,0.0019364757449870792,8
2017.28,2017,28,1365,2017.07,0,1365,764275,21.07,11.5,0,0,1.0700000000000003,0.0017860063458833536,8
2017.29,2017,29,1445,2017.07,0,1445,764275,23.99,13.86,0,0,3.9899999999999984,0.0018906807104772498,8
2017.30,2017,30,1368,2017.07,0,1368,764275,21.37,14.31,0,0,1.370000000000001,0.0017899316345556247,8
2017.31,2017,31,1349,2017.07,0,1349,764275,21.99,12.87,0,0,1.9899999999999984,0.0017650714729645742,8
2017.32,2017,32,1403,2017.08,0,1403,764275,21.06,11.34,0,0,1.0599999999999987,0.0018357266690654543,8
2017.33,2017,33,1341,2017.08,0,1341,764275,21.23,12.14,0,0,1.2300000000000004,0.0017546040365051846,8
2017.34,2017,34,1398,2017.08,0,1398,764275,23.51,11.33,0,0,3.5100000000000016,0.0018291845212783356,8
2017.35,2017,35,1385,2017.08,0,1385,764275,22.39,9.86,0,0,2.3900000000000006,0.0018121749370318275,8
2017.36,2017,36,1340,2017.09,0,1340,764275,18.76,11.59,0,0,0,0.001753295606947761,8
2017.37,2017,37,1427,2017.09,0,1427,764275,16.31,9.37,0,0,0,0.001867128978443623,8
2017.38,2017,38,1418,2017.09,0,1418,764275,18.23,6.64,0,0,0,0.0018553531124268097,8
2017.39,2017,39,1445,2017.09,0,1445,764275,18.84,9.67,0,0,0,0.0018906807104772498,8
2017.40,2017,40,1427,2017.10,0,1427,764275,15.64,10.96,0,0,0,0.001867128978443623,8
2017.41,2017,41,1470,2017.10,0,1470,764275,17.37,11.04,0,0,0,0.0019233914494128422,8
2017.42,2017,42,1480,2017.10,0,1480,764275,18.2,10.4,0,0,0,0.0019364757449870792,8
2017.43,2017,43,1488,2017.10,0,1488,764275,15.97,10.14,0,0,0,0.0019469431814464688,8
2017.44,2017,44,1501,2017.10,0,1501,764275,12.46,5.99,0,0,0,0.001963952765692977,8
2017.45,2017,45,1557,2017.11,0,1557,764275,9.57,2.8,0.20000000000000018,0,0,0.0020372248209087045,8
2017.46,2017,46,1575,2017.11,0,1575,764275,10.13,3.84,0,0,0,0.002060776552942331,8
2017.47,2017,47,1594,2017.11,0,1594,764275,10.93,5.8,0,0,0,0.0020856367145333813,8
2017.48,2017,48,1587,2017.11,0,1587,764275,5.11,0.06,2.94,0,0,0.0020764777076314155,8
2017.49,2017,49,1671,2017.12,0,1671,764275,7.06,3.21,0,0,0,0.0021863857904550065,8
2017.50,2017,50,1743,2017.12,0,1743,764275,4.9,-0.61,3.61,0.61,0,0.002280592718589513,8
2017.51,2017,51,1737,2017.12,0,1737,764275,8.87,5.5,0,0,0,0.002272742141244971,8
2017.52,2017,52,1816,2017.12,0,1816,764275,8.71,3.83,0,0,0,0.002376108076281443,8
2018.1,2018,1,1980,2018.01,0,1980,778914,8.31,3.9,0,0,0,0.002542000785709334,9
2018.2,2018,2,2027,2018.01,0,2027,778914,6.07,1.87,1.13,0,0,0.002602341208400414,9
2018.3,2018,3,1958,2018.01,0,1958,778914,6.93,1.21,1.79,0,0,0.0025137563325347855,9
2018.4,2018,4,1978,2018.01,0,1978,778914,9.97,4.67,0,0,0,0.002539433108148011,9
2018.5,2018,5,2026,2018.01,0,2026,778914,6.96,1.5,1.5,0,0,0.0026010573696197527,9
2018.6,2018,6,2100,2018.02,0,2100,778914,4.07,-2.09,5.09,2.09,0,0.0026960614393886874,9
2018.7,2018,7,2163,2018.02,0,2163,778914,7.37,-1.83,4.83,1.83,0,0.002776943282570348,9
2018.8,2018,8,2210,2018.02,0,2210,778914,3.66,-3.61,6.609999999999999,3.61,0,0.002837283705261428,9
2018.9,2018,9,2358,2018.02,0,2358,778914,0.99,-6.14,9.14,6.14,0,0.0030272918447992975,9
2018.10,2018,10,2514,2018.03,0,2514,778914,11.23,3.33,0,0,0,0.003227570694582457,9
2018.11,2018,11,2243,2018.03,0,2243,778914,7.49,1.24,1.76,0,0,0.0028796503850232504,9
2018.12,2018,12,2045,2018.03,0,2045,778914,8.94,-0.19,3.19,0.19,0,0.0026254503064523167,9
2018.13,2018,13,1917,2018.03,0,1917,778914,10.44,2.2,0.7999999999999998,0,0,0.002461118942527673,9
2018.14,2018,14,1693,2018.04,0,1693,778914,16.2,4.81,0,0,0,0.0021735390556595464,9
2018.15,2018,15,1612,2018.04,0,1612,778914,16.76,7.69,0,0,0,0.002069548114425983,9
2018.16,2018,16,1506,2018.04,0,1506,778914,23.21,7.7,0,0,3.210000000000001,0.0019334612036758872,9
2018.17,2018,17,1434,2018.04,0,1434,778914,14.59,6.79,0,0,0,0.001841024811468275,9
2018.18,2018,18,1483,2018.04,0,1483,778914,17.83,4.09,0,0,0,0.0019039329117206778,9
2018.19,2018,19,1512,2018.05,0,1512,778914,21.76,7.77,0,0,1.7600000000000016,0.0019411642363598549,9
2018.20,2018,20,1431,2018.05,0,1431,778914,19.9,8.89,0,0,0,0.0018371732951262911,9
2018.21,2018,21,1486,2018.05,0,1486,778914,25.59,13.86,0,0,5.59,0.0019077844280626615,9
